"date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation"
"2016-09-21","21","1012.9000","1017.9000","320.0000","1.6000","19.5000","96.0000","0.0000"
"2016-09-22","0","1013.9000","1018.9000","281.0000","1.5000","20.7000","91.0000","0.0000"
"2016-09-22","3","1013.0000","1018.0000","187.0000","2.5000","26.4000","62.0000","0.0000"
"2016-09-22","6","1010.8000","1015.8000","117.0000","2.3000","28.7000","54.0000","0.0000"
"2016-09-22","9","1010.6000","1015.6000","91.0000","2.6000","26.8000","57.0000","0.0000"
"2016-09-22","12","1011.7000","1016.7000","91.0000","3.6000","24.4000","72.0000","0.0000"
"2016-09-22","15","1012.0000","1017.0000","86.0000","2.7000","23.1000","80.0000","0.0000"
"2016-09-22","18","1011.6000","1016.5000","33.0000","1.1000","21.9000","84.0000","0.0000"
"2016-09-22","21","1011.3000","1016.3000","324.0000","1.7000","20.5000","92.0000","0.0000"
"2016-09-23","0","1011.8000","1016.8000","335.0000","0.7000","22.7000","84.0000","0.0000"
"2016-09-23","3","1010.9000","1015.9000","222.0000","1.7000","26.4000","68.0000","0.0000"
"2016-09-23","6","1008.4000","1013.3000","90.0000","2.5000","29.5000","53.0000","0.0000"
"2016-09-23","9","1008.2000","1013.2000","96.0000","4.5000","27.2000","61.0000","0.0000"
"2016-09-23","12","1009.5000","1014.5000","80.0000","2.5000","24.3000","77.0000","0.0000"
"2016-09-23","15","1009.7000","1014.6000","82.0000","2.0000","23.4000","79.0000","0.0000"
"2016-09-23","18","1008.8000","1013.7000","317.0000","1.8000","21.4000","88.0000","0.0000"
"2016-09-23","21","1008.9000","1013.9000","319.0000","1.7000","20.7000","93.0000","0.0000"
"2016-09-24","0","1009.8000","1014.8000","301.0000","1.0000","22.7000","87.0000","0.0000"
"2016-09-24","3","1009.2000","1014.1000","193.0000","1.3000","27.8000","64.0000","0.0000"
"2016-09-24","6","1006.6000","1011.5000","54.0000","3.8000","29.6000","55.0000","0.0000"
"2016-09-24","9","1006.3000","1011.2000","78.0000","5.2000","27.8000","64.0000","0.0000"
"2016-09-24","12","1007.8000","1012.8000","60.0000","2.5000","24.4000","78.0000","0.0000"
"2016-09-24","15","1008.0000","1012.9000","73.0000","1.5000","23.7000","82.0000","0.0000"
"2016-09-24","18","1007.1000","1012.0000","325.0000","1.4000","21.9000","91.0000","0.0000"
"2016-09-24","21","1007.5000","1012.4000","324.0000","1.1000","21.2000","93.0000","0.0000"
"2016-09-25","0","1008.7000","1013.7000","195.0000","1.1000","23.4000","87.0000","0.0000"
"2016-09-25","3","1008.9000","1013.8000","102.0000","2.4000","28.5000","65.0000","0.0000"
"2016-09-25","6","1006.4000","1011.3000","85.0000","2.9000","29.9000","58.0000","0.0000"
"2016-09-25","9","1006.6000","1011.5000","57.0000","2.8000","28.9000","57.0000","0.0000"
"2016-09-25","12","1008.0000","1012.9000","83.0000","2.9000","25.2000","76.0000","0.0000"
"2016-09-25","15","1007.9000","1012.8000","53.0000","1.4000","24.4000","85.0000","0.0000"
"2016-09-25","18","1007.2000","1012.1000","11.0000","0.9000","22.8000","87.0000","0.0000"
"2016-09-25","21","1007.2000","1012.1000","358.0000","0.5000","21.8000","93.0000","0.0000"
"2016-09-26","0","1008.4000","1013.3000","307.0000","1.3000","24.1000","83.0000","0.0000"
"2016-09-26","3","1007.7000","1012.6000","174.0000","1.6000","28.5000","57.0000","0.0000"
"2016-09-26","6","1005.4000","1010.3000","37.0000","4.1000","30.3000","56.0000","0.0000"
"2016-09-26","9","1005.6000","1010.5000","81.0000","2.6000","28.9000","66.0000","0.0000"
"2016-09-26","12","1007.0000","1011.9000","96.0000","3.5000","26.4000","78.0000","0.0000"
"2016-09-26","15","1007.1000","1012.0000","315.0000","0.8000","25.4000","86.0000","0.0000"
"2016-09-26","18","1005.7000","1010.6000","46.0000","1.3000","24.7000","92.0000","0.0000"
"2016-09-26","21","1005.7000","1010.6000","87.0000","1.5000","24.9000","90.0000","0.0000"
"2016-09-27","0","1006.9000","1011.8000","79.0000","2.1000","26.2000","86.0000","0.0000"
"2016-09-27","3","1006.3000","1011.2000","72.0000","3.0000","28.5000","77.0000","0.0000"
"2016-09-27","6","1004.3000","1009.2000","96.0000","3.6000","31.1000","63.0000","0.0000"
"2016-09-27","9","1004.6000","1009.5000","104.0000","4.2000","28.7000","72.0000","0.0000"
"2016-09-27","12","1006.1000","1011.0000","40.0000","3.4000","27.4000","85.0000","0.0000"
"2016-09-27","15","1005.2000","1010.1000","70.0000","3.1000","27.1000","87.0000","0.0000"
"2016-09-27","18","1004.2000","1009.1000","56.0000","1.7000","26.2000","95.0000","1.2000"
"2016-09-27","21","1003.0000","1007.9000","28.0000","2.9000","26.4000","94.0000","0.0000"
"2016-09-28","0","1004.7000","1009.6000","46.0000","3.4000","26.9000","91.0000","0.0000"
"2016-09-28","3","1004.5000","1009.4000","65.0000","4.3000","27.9000","86.0000","0.0000"
"2016-09-28","6","1003.2000","1008.1000","92.0000","7.5000","26.2000","94.0000","5.5000"
"2016-09-28","9","1004.2000","1009.1000","53.0000","5.1000","24.7000","93.0000","1.3000"
"2016-09-28","12","1006.1000","1011.0000","57.0000","3.9000","23.1000","94.0000","3.0000"
"2016-09-28","15","1006.7000","1011.6000","51.0000","3.4000","22.6000","95.0000","1.8000"
"2016-09-28","18","1005.6000","1010.5000","38.0000","5.5000","22.0000","94.0000","1.2000"
"2016-09-28","21","1005.5000","1010.5000","29.0000","4.1000","21.5000","95.0000","0.5000"
"2016-09-29","0","1007.8000","1012.8000","345.0000","2.3000","21.5000","97.0000","3.1000"
"2016-09-29","3","1007.9000","1012.9000","359.0000","5.1000","21.6000","96.0000","0.4000"
"2016-09-29","6","1006.4000","1011.4000","355.0000","6.9000","21.0000","95.0000","0.1000"
"2016-09-29","9","1006.4000","1011.4000","356.0000","4.0000","20.6000","96.0000","1.4000"
"2016-09-29","12","1007.6000","1012.6000","10.0000","3.1000","20.3000","97.0000","1.5000"
"2016-09-29","15","1007.9000","1012.9000","342.0000","2.6000","19.9000","97.0000","0.3000"
"2016-09-29","18","1006.4000","1011.4000","354.0000","1.8000","19.6000","97.0000","0.2000"
"2016-09-30","3","1007.3000","1012.3000","323.0000","2.3000","22.4000","86.0000","0.0000"
"2016-09-30","6","1005.5000","1010.5000","164.0000","1.0000","24.7000","80.0000","0.0000"
"2016-09-30","9","1006.2000","1011.2000","16.0000","3.5000","24.1000","81.0000","0.0000"
"2016-09-30","12","1008.4000","1013.4000","351.0000","2.3000","22.5000","83.0000","0.0000"
"2016-09-30","15","1008.9000","1013.9000","334.0000","1.4000","21.7000","89.0000","0.0000"
"2016-09-30","18","1008.8000","1013.8000","319.0000","0.9000","20.9000","96.0000","0.0000"
"2016-09-30","21","1008.6000","1013.6000","284.0000","0.7000","21.0000","96.0000","0.0000"
"2016-10-01","0","1009.4000","1014.4000","999017.0000","0.1000","22.3000","93.0000","0.0000"
"2016-10-01","3","1010.0000","1015.0000","188.0000","1.1000","25.1000","82.0000","0.0000"
"2016-10-01","6","1008.1000","1013.0000","222.0000","1.4000","27.3000","75.0000","0.0000"
"2016-10-01","9","1007.5000","1012.4000","99.0000","1.1000","28.1000","74.0000","0.0000"
"2016-10-01","12","1009.0000","1014.0000","326.0000","0.9000","25.1000","90.0000","0.0000"
"2016-10-01","15","1009.2000","1014.1000","322.0000","2.2000","24.1000","94.0000","0.0000"
"2016-10-01","18","1008.3000","1013.2000","334.0000","0.8000","23.5000","95.0000","0.0000"
"2016-10-01","21","1007.2000","1012.1000","172.0000","2.0000","23.7000","95.0000","0.0000"
"2016-10-02","0","1007.8000","1012.7000","227.0000","2.1000","25.6000","89.0000","0.0000"
"2016-10-02","3","1007.0000","1011.9000","220.0000","2.9000","30.1000","64.0000","0.0000"
"2016-10-02","6","1004.4000","1009.3000","208.0000","2.3000","32.8000","52.0000","0.0000"
"2016-10-02","9","1004.1000","1009.0000","235.0000","1.4000","29.9000","66.0000","0.0000"
"2016-10-02","12","1005.9000","1010.8000","9.0000","5.9000","25.8000","79.0000","0.0000"
"2016-10-02","15","1006.4000","1011.3000","358.0000","2.3000","23.2000","93.0000","0.0000"
"2016-10-02","18","1005.5000","1010.4000","5.0000","1.0000","22.7000","91.0000","0.0000"
"2016-10-02","21","1005.6000","1010.5000","11.0000","2.7000","22.6000","90.0000","0.0000"
"2016-10-03","0","1007.4000","1012.3000","13.0000","2.6000","22.4000","85.0000","0.0000"
"2016-10-03","3","1007.9000","1012.9000","10.0000","1.9000","23.6000","79.0000","0.0000"
"2016-10-03","6","1005.8000","1010.7000","35.0000","2.6000","25.4000","72.0000","0.0000"
"2016-10-03","9","1006.2000","1011.2000","44.0000","3.6000","24.2000","79.0000","0.0000"
"2016-10-03","12","1007.5000","1012.5000","29.0000","1.8000","24.0000","78.0000","0.0000"
"2016-10-03","15","1008.2000","1013.2000","62.0000","3.1000","23.1000","76.0000","0.0000"
"2016-10-03","18","1007.7000","1012.7000","347.0000","1.3000","20.8000","80.0000","0.0000"
"2016-10-03","21","1007.5000","1012.5000","303.0000","1.9000","20.7000","88.0000","0.0000"
"2016-10-04","0","1008.0000","1013.0000","330.0000","2.3000","21.6000","84.0000","0.0000"
"2016-10-04","3","1007.4000","1012.4000","344.0000","2.0000","23.1000","74.0000","0.0000"
"2016-10-04","6","1005.5000","1010.5000","329.0000","1.3000","24.5000","71.0000","0.0000"
"2016-10-04","9","1005.1000","1010.1000","327.0000","1.5000","23.9000","75.0000","0.0000"
"2016-10-04","12","1006.4000","1011.4000","330.0000","1.3000","22.9000","78.0000","0.0000"
"2016-10-04","15","1006.8000","1011.8000","310.0000","1.5000","22.6000","80.0000","0.0000"
"2016-10-04","18","1006.6000","1011.6000","335.0000","2.0000","20.3000","90.0000","0.0000"
"2016-10-04","21","1007.9000","1012.9000","250.0000","1.4000","19.9000","90.0000","0.0000"
"2016-10-05","0","1010.0000","1015.0000","32.0000","0.9000","22.7000","80.0000","0.0000"
"2016-10-05","3","1010.2000","1015.2000","340.0000","1.5000","25.4000","68.0000","0.0000"
"2016-10-05","6","1009.2000","1014.2000","126.0000","1.5000","26.5000","64.0000","0.0000"
"2016-10-05","9","1009.4000","1014.4000","52.0000","2.8000","26.5000","64.0000","0.0000"
"2016-10-05","12","1011.5000","1016.5000","59.0000","2.0000","25.4000","72.0000","0.0000"
"2016-10-05","15","1012.3000","1017.3000","8.0000","3.3000","24.7000","76.0000","0.0000"
"2016-10-05","18","1012.0000","1016.9000","84.0000","2.0000","24.2000","86.0000","0.0000"
"2016-10-05","21","1013.0000","1018.0000","37.0000","2.7000","22.8000","82.0000","0.0000"
"2016-10-06","0","1014.9000","1019.9000","56.0000","4.1000","23.1000","81.0000","0.0000"
"2016-10-06","3","1014.9000","1019.9000","53.0000","4.7000","25.2000","69.0000","0.0000"
"2016-10-06","6","1013.4000","1018.4000","59.0000","1.5000","23.9000","82.0000","0.8000"
"2016-10-06","9","1014.2000","1019.2000","64.0000","3.2000","23.0000","69.0000","0.0000"
"2016-10-06","12","1015.1000","1020.1000","85.0000","1.5000","22.2000","74.0000","0.0000"
"2016-10-06","15","1014.2000","1019.2000","87.0000","1.8000","21.5000","76.0000","0.0000"
"2016-10-06","18","1012.8000","1017.8000","4.0000","1.5000","20.9000","80.0000","0.0000"
"2016-10-06","21","1012.0000","1017.0000","25.0000","2.3000","20.1000","81.0000","0.0000"
"2016-10-07","0","1012.5000","1017.5000","38.0000","3.3000","20.3000","83.0000","0.0000"
"2016-10-07","3","1010.9000","1015.9000","331.0000","1.8000","20.2000","92.0000","0.3000"
"2016-10-07","6","1009.1000","1014.1000","299.0000","2.5000","20.0000","96.0000","0.0000"
"2016-10-07","9","1008.7000","1013.7000","310.0000","1.5000","20.4000","97.0000","0.0000"
"2016-10-07","12","1008.9000","1013.9000","319.0000","1.8000","20.7000","98.0000","0.6000"
"2016-10-07","15","1008.9000","1013.9000","353.0000","2.5000","20.9000","98.0000","2.5000"
"2016-10-07","18","1008.1000","1013.1000","342.0000","4.1000","20.4000","97.0000","2.0000"
"2016-10-07","21","1008.2000","1013.2000","355.0000","4.8000","20.0000","97.0000","1.9000"
"2016-10-08","0","1010.6000","1015.6000","2.0000","4.2000","19.4000","94.0000","1.0000"
"2016-10-08","3","1011.0000","1016.0000","5.0000","5.5000","20.3000","81.0000","0.0000"
"2016-10-08","6","1010.1000","1015.1000","17.0000","3.6000","22.1000","72.0000","0.0000"
"2016-10-08","9","1011.1000","1016.1000","357.0000","3.2000","20.5000","80.0000","0.0000"
"2016-10-08","12","1013.9000","1019.0000","41.0000","4.6000","20.2000","66.0000","0.0000"
"2016-10-08","15","1014.9000","1020.0000","15.0000","5.5000","18.6000","60.0000","0.0000"
"2016-10-08","18","1014.9000","1020.0000","340.0000","2.4000","16.4000","73.0000","0.0000"
"2016-10-08","21","1015.2000","1020.3000","354.0000","3.3000","16.5000","64.0000","0.0000"
"2016-10-09","0","1016.4000","1021.5000","1.0000","4.0000","17.5000","66.0000","0.0000"
"2016-10-09","3","1016.1000","1021.2000","66.0000","2.5000","21.4000","56.0000","0.0000"
"2016-10-09","6","1014.0000","1019.1000","54.0000","3.5000","21.7000","49.0000","0.0000"
"2016-10-09","9","1014.3000","1019.4000","28.0000","5.6000","20.4000","55.0000","0.0000"
"2016-10-09","12","1016.1000","1021.2000","52.0000","6.0000","18.8000","58.0000","0.0000"
"2016-10-09","15","1016.3000","1021.4000","57.0000","4.4000","17.1000","60.0000","0.0000"
"2016-10-09","18","1015.4000","1020.5000","4.0000","1.3000","15.4000","67.0000","0.0000"
"2016-10-09","21","1014.5000","1019.6000","333.0000","2.5000","14.1000","80.0000","0.0000"
"2016-10-11","0","1015.5000","1020.6000","351.0000","2.2000","18.7000","74.0000","0.0000"
"2016-10-11","3","1014.7000","1019.7000","45.0000","3.5000","21.2000","66.0000","0.0000"
"2016-10-11","6","1012.8000","1017.8000","64.0000","3.0000","23.8000","50.0000","0.0000"
"2016-10-11","9","1013.2000","1018.2000","87.0000","2.4000","23.0000","56.0000","0.0000"
"2016-10-11","12","1015.1000","1020.2000","105.0000","3.5000","21.6000","70.0000","0.0000"
"2016-10-11","15","1015.9000","1020.9000","45.0000","2.8000","20.3000","66.0000","0.0000"
"2016-10-11","18","1015.7000","1020.7000","347.0000","2.3000","18.8000","73.0000","0.0000"
"2016-10-11","21","1016.7000","1021.7000","4.0000","1.9000","19.2000","74.0000","0.0000"
"2016-10-12","0","1018.4000","1023.5000","56.0000","4.5000","19.9000","60.0000","0.0000"
"2016-10-12","3","1018.3000","1023.4000","46.0000","2.9000","20.9000","68.0000","0.0000"
"2016-10-12","6","1016.4000","1021.5000","100.0000","3.1000","22.1000","59.0000","0.0000"
"2016-10-12","9","1016.5000","1021.6000","39.0000","3.7000","21.2000","57.0000","0.0000"
"2016-10-12","12","1017.4000","1022.5000","360.0000","1.4000","20.4000","63.0000","0.0000"
"2016-10-12","15","1017.0000","1022.1000","326.0000","1.6000","19.3000","78.0000","0.0000"
"2016-10-12","18","1016.1000","1021.1000","327.0000","1.9000","18.9000","83.0000","0.0000"
"2016-10-12","21","1015.8000","1020.9000","14.0000","2.3000","19.3000","79.0000","0.0000"
"2016-10-13","0","1017.0000","1022.1000","74.0000","2.0000","19.8000","78.0000","0.0000"
"2016-10-13","3","1017.6000","1022.7000","39.0000","3.7000","21.4000","64.0000","0.0000"
"2016-10-13","6","1015.2000","1020.2000","48.0000","2.3000","21.6000","63.0000","0.0000"
"2016-10-13","9","1015.3000","1020.3000","46.0000","2.3000","21.3000","61.0000","0.0000"
"2016-10-13","12","1016.8000","1021.9000","24.0000","2.2000","20.3000","69.0000","0.0000"
"2016-10-13","15","1016.6000","1021.6000","41.0000","1.8000","19.8000","71.0000","0.0000"
"2016-10-13","18","1015.8000","1020.9000","352.0000","1.5000","19.1000","75.0000","0.0000"
"2016-10-13","21","1015.9000","1021.0000","352.0000","2.5000","18.0000","89.0000","0.3000"
"2016-10-14","0","1017.4000","1022.5000","46.0000","3.0000","18.4000","88.0000","0.0000"
"2016-10-14","3","1017.8000","1022.9000","2.0000","1.6000","18.8000","82.0000","0.0000"
"2016-10-14","6","1015.8000","1020.9000","359.0000","1.9000","18.5000","84.0000","0.0000"
"2016-10-14","9","1015.5000","1020.6000","349.0000","2.0000","18.2000","81.0000","0.0000"
"2016-10-14","12","1016.5000","1021.6000","1.0000","1.4000","18.3000","83.0000","0.0000"
"2016-10-14","15","1015.9000","1021.0000","354.0000","1.8000","18.2000","87.0000","0.0000"
"2016-10-14","18","1015.4000","1020.5000","202.0000","1.1000","18.4000","89.0000","0.0000"
"2016-10-14","21","1015.2000","1020.3000","360.0000","2.3000","18.5000","90.0000","0.0000"
"2016-10-15","0","1016.5000","1021.6000","35.0000","2.0000","19.0000","95.0000","0.0000"
"2016-10-15","3","1015.8000","1020.9000","357.0000","1.1000","19.8000","94.0000","0.6000"
"2016-10-15","6","1013.7000","1018.8000","334.0000","1.5000","20.3000","96.0000","0.1000"
"2016-10-15","9","1013.7000","1018.8000","333.0000","2.2000","20.3000","96.0000","0.0000"
"2016-10-15","12","1014.5000","1019.6000","344.0000","0.9000","20.0000","97.0000","0.0000"
"2016-10-15","15","1013.9000","1019.0000","999017.0000","0.0000","19.8000","97.0000","0.0000"
"2016-10-15","18","1012.9000","1017.9000","215.0000","1.7000","19.7000","97.0000","0.0000"
"2016-10-15","21","1012.8000","1017.8000","216.0000","3.2000","19.6000","97.0000","0.0000"
"2016-10-16","0","1013.9000","1018.9000","327.0000","0.6000","20.4000","95.0000","0.0000"
"2016-10-16","3","1013.9000","1018.9000","342.0000","2.2000","24.6000","76.0000","0.0000"
"2016-10-16","6","1011.7000","1016.7000","301.0000","1.8000","26.8000","67.0000","0.0000"
"2016-10-16","9","1011.7000","1016.7000","10.0000","4.1000","24.9000","74.0000","0.0000"
"2016-10-16","12","1013.8000","1018.8000","353.0000","4.3000","22.7000","77.0000","0.0000"
"2016-10-16","15","1014.7000","1019.7000","7.0000","2.1000","21.9000","80.0000","0.0000"
"2016-10-16","18","1014.5000","1019.5000","344.0000","2.0000","21.3000","83.0000","0.0000"
"2016-10-16","21","1014.2000","1019.2000","35.0000","3.0000","20.4000","81.0000","0.0000"
"2016-10-17","0","1015.6000","1020.6000","35.0000","2.1000","20.1000","80.0000","0.0000"
"2016-10-17","3","1015.6000","1020.6000","104.0000","1.5000","19.6000","90.0000","0.1000"
"2016-10-17","6","1013.4000","1018.4000","81.0000","1.2000","21.3000","79.0000","0.0000"
"2016-10-17","9","1013.7000","1018.7000","109.0000","1.1000","20.9000","79.0000","0.0000"
"2016-10-17","12","1014.3000","1019.4000","17.0000","0.7000","19.6000","87.0000","0.0000"
"2016-10-17","15","1014.7000","1019.8000","222.0000","0.9000","18.9000","92.0000","0.0000"
"2016-10-17","18","1014.0000","1019.0000","341.0000","1.5000","19.1000","92.0000","0.0000"
"2016-10-17","21","1013.9000","1018.9000","322.0000","2.5000","19.3000","90.0000","0.0000"
